type,id,lat,lon,tag:access,tag:access:conditional,tag:addr:city,tag:alt_name,tag:alt_name:en,tag:alt_name:etymology:wikidata,tag:alt_name:ga,tag:alt_name_1,tag:alt_name_2,tag:amenity,tag:area,tag:barrier,tag:bubbleid,tag:building,tag:check_date,tag:covered,tag:demolished,tag:denomination,tag:description,tag:description1,tag:disused,tag:disused:amenity,tag:disused:man_made,tag:drinkable:cup,tag:drinking_water,tag:fixme,tag:genus,tag:heritage,tag:heritage:operator,tag:heritage:website,tag:historic,tag:holy_well:cures:wikidata,tag:image,tag:intermittent,tag:landuse,tag:leisure,tag:level,tag:loc_name,tag:loc_name:etymology,tag:loc_name:etymology:wikidata,tag:locality,tag:logainm:ref,tag:man_made,tag:mapillary,tag:name,tag:name:1839,tag:name:de,tag:name:en,tag:name:etymology,tag:name:etymology:wikidata,tag:name:etymology:wikipedia,tag:name:ga,tag:name:ie,tag:natural,tag:note,tag:old_name,tag:old_name:etymology:wikidata,tag:operator,tag:patron_day,tag:place_of_worship,tag:pump,tag:ref:IE:niah,tag:ref:IE:nm,tag:ref:IE:smr,tag:religion,tag:saint:name,tag:service_times,tag:sketchfab,tag:source,tag:source:alt_name,tag:source:description,tag:source:name,tag:source:place_of_worship,tag:subject:wikidata,tag:subject:wikipedia,tag:survey:date,tag:tourism,tag:url:sketchfab,tag:was:amenity,tag:was:name,tag:was:natural,tag:was:place_of_worship,tag:was:service_times,tag:water,tag:water_source,tag:website,tag:well:cure,tag:wheelchair,tag:wikidata,tag:wikimedia_commons,tag:wikipedia
node,4666029919,54.277845,-9.2103352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,water_well,,St Cummins Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4952714309,53.4638981,-6.244484,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,water_well,,St Cronans Well,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5000812029,51.6699226,-9.4900817,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,CO118-020001-,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5163419079,52.3958311,-7.2510033,,,,,,,,,,,,,,,,,,,"associated with Saint Mogue aka Aidan of Ferns, according to Schools' Collection",,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Milltown Holy Well,,,,well of the little bell,,,Tobar an chloigin,,spring,,Tobar a Cluigeen,,,,holy_well,,,,KK035-058,,,,,British War office map;https://duchas.ie/en/cbes/4758488/4748026/4780572,,,,,,,,,,,,,,,,,,,,Q126472968,,
node,5173545722,53.0485877,-6.6990083,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Nicholas's Well,,Sankt Nikolaus Quelle,,,Q44269,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,Saint Nicholas,,,,,,,,,,,,,,,,
node,5343898433,52.6542782,-7.2569636,,,,,,,,,,,,,,,,,,,within a stone structure,,,place_of_worship,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Angel's Well,,,,,,,,,spring,,,,,,holy_well,,,,KK019-026022,,,,,local knowledge,,,,,,,,,https://skfb.ly/oXUZ6,,,,,,,,,,,Q122307282,"Category:Angel's Well, Kilkenny",
node,5418269436,53.1415626,-9.0345145,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,,,,Toberpatrick,,,,,Q165479,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5617732724,53.4432958,-9.8399575,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,looks more like it is further north,,,,,,,,,,,,,,,,,,,Holy well derrada west,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5747730221,53.1264316,-9.0531088,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobersheela,,,,,,,,,spring,,,,,,holy_well,,,,CL003-029004,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5752213586,52.3924429,-9.8264153,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Our Lady's Holy Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5874254292,52.2757005,-7.0740663,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,yes,,,,,,,,,,,,,,Tobermurry,,,,,Q345,,Tobar Mhuire,,spring,,,,,,holy_well,,,,KK043-037001,,,,,O'Kelly Placenames p. 118,,,,,,,,,,,,,,August 15,,,,,,Q126476470,,
node,5939703056,51.7076513,-8.5287151,,,,Friary Well,,,,Lady’s Well,Carmelite Abbey Well,,,,,,,,,,A Local Norman landowner Robert Fitzrichard Balrain built an Abbey adjacent to a well on this site around the year 1334 and dedicated it to the Blessed Virgin Mary.,,,,,,,,,,,,,,,,,,,,,,,,water_well,,Abbey Well,,,,,,,Tobar na Mainistreache,,,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5981111091,52.1639626,-8.1377585,,,,Tobernahulla,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Micheal's Holy Well,,,,,Q45581,,,,spring,,,,,,holy_well,,,,WA019-001----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6066441452,52.392263,-7.2046939,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobernacask,,,,,,,Tobar na Cásca,,spring,,,,,,holy_well,,,,KK035-064,,,,,"Kelly Placenames, p. 169",,,,,,,,,,,,,,,,,,,,Q126456933,,
node,6109974993,52.3893989,-7.2321166,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,,,,,,,,Tobar an bhile,,spring,"in a different location on the HEV, but O'Kelly has it in Tubbrid townland",,,,,holy_well,,,,KK039-010,,,,,British War Office map;O'Kelly Placenames p. 138,,,,,,,,,,,,,,,,,,,,Q126472950,,
node,6153432366,52.7742288,-7.4985966,,,,Tobar na súl,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Elakan's Well,,,,,,,,,spring,,,,,,holy_well,,,,KK008-133,,,,,"O'Kelly: Placenames, p.62",,,,,,,,,,,,,,,,,,,,Q122307310,,
node,6167966637,52.4752746,-7.4459883,,,,,,,,,,,,,,,,,,roman_catholic,Stone lined water basin of c.1m width with a large carved stone marking the spot. Water is covered in water lentils.,,,,,,no,,,2,IE:smr,,,,,,,,,,,,,,water_well,759508952563297,Saint Nicholas's Well,,,Saint Nicholas's Well,,Q44269,,Tobar San Niclais,,spring,,,,,,holy_well,no,,,KK030-008007,christian,,,,"O'Kelly: Placenames, p. 149",,,,,Q44269,,,,https://skfb.ly/oUYpF,,,,,,,,,,,Q126458702,"Category:Saint Nicholas's Well, Killamery",
node,6167979289,52.2072946,-6.3752523,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,WX053-018----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6206645050,52.2492354,-8.7269909,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,St. Brigid's Well,,,,,Q80979,en:Brigid_of_Kildare,,,spring,,,,,,holy_well,,,,CO016-120----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6297258293,55.2268996,-7.6224139,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_well,847303779215077,St Colmcilles Holy Well,,,,,Q236326,,,,,,,,,,holy_well,,,,,christian,,,,,,,,,,Columba,,,,,,,,,,,,,,,,
node,6384032607,52.2398054,-8.9167118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_well,,Kilmacow Holy Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6417691530,53.0086397,-9.036511,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Patrick's Well,,,,,Q165479,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,Q165479,en:Saint Patrick,,,,,,,,,,,,,,,,
node,6499760794,52.5241865,-7.237602,,,,Toberkieran,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Kieran's Well,,,,,,,Tobar Chiarain,,spring,,,,,,holy_well,,,,KK027-045,,,,,"O'Kelly: Placenames, p.191;survey",,,,,,,,,,,,,,,,,,,,Q122307353,,
node,6535302216,52.5398448,-7.1986981,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint John's Well,,,,,Q40662,,,,spring,,,,,,holy_well,,,,KK028-017----,,,,,,,,,,Q40662,,,,,,,,,,,,,,,Q126456561,,
node,6543213276,52.6927668,-7.1614111,,,,,,,,,,,,,,,,,,roman_catholic,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,Toberateoran,,,,,,,,,spring,not classified as a holy well on SMR,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6544488632,51.6394957,-8.7752207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Our Lady’s Well,,,,,Q345,,Tobar Mhuire,,spring,,,,,,holy_well,,,,CO136-008----,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6545440502,52.619884,-7.4356623,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobernadaun,,,,,,,,,spring,,,,,,holy_well,,,,KK022-004,,,,,,,,,,,,,,,,,,,,,well,,,,Q126473043,,
node,6545523566,52.7784911,-7.6178959,,,,Lady's Well,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,St Michael's Well,,,,,Q45581,,,,spring,Lady's Well was apparently a mistake by the surveyors,,,,,holy_well,,,,KK008-037----,christian,,,,,,,,,,,,,,,,,,,,,,,,Q126454692,,
node,6551627967,52.7712689,-7.4661385,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,yes,,,,,,,,,,115034661126681,,,,,,,,,,spring,,,,,,holy_well,,,,KK009-019007-,christian,,,,,,,,,,,,,https://skfb.ly/pvDJv,,,,,,,,,,,Q122307327,"Category:St. Monchin’s Well, Coolcashin",
node,6557864663,52.5417788,-7.3356296,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobernagibboge,,,,,,,Tobar na nGiobóg,,spring,,,,,,holy_well,,,,KK027-023,,,,,,,,,,,,,,,,,,,,,,,,,Q126454444,,
node,6661082531,53.3270556,-6.5846888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Patrick's Well,,,,,Q165479,,,,spring,,,,,,holy_well,,,,,,,,,British War Office map,,,,,,,,,,,,,,,,,,,,,,
node,6848587073,53.2937817,-8.7311,,,,Toberblanra,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,water_well,,Lady's Well,,,,,Q345,,,,,,,,,,holy_well,manual,,,GA084-022001-,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7040230600,53.9830255,-6.4182784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_well,,,,,,,,,,,,,,,St Clare's Well,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7079431417,52.1248808,-10.1121271,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,monument,,,,,,,,,,,,,,St John's Well,,,,,Q40662,,Tobar Eoin,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,"http://megalithicireland.com/St%20John's%20Well,%20Kilmurry,%20Kerry.html?src=gpx",,,Q30247277,,
node,7117539440,52.6823464,-7.1177989,,,Freneystown,Saint Scoithin's Well,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,511919900216549,Saint Scoheen's Well,,,,,Q16933730,en:Scuithin,,,spring,,,,,,holy_well,,,,KK015-030006,christian,,,,,,,,,,,2021-03-20,,,,,,,,,,,,,Q122258994,File:Saint Scoheen's Well Freneystown.jpg,
node,7132149689,52.181877,-7.5400087,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Brigid's Holy Well,,,,,,,,,,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7132149690,52.1817213,-7.5399686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7400844955,54.4638304,-8.3756939,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Patricks Well,,,,,Q165479,en:Saint Patrick,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7412516778,52.5005884,-7.295463,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Leonard's Well,,,,,Q558148,,Tobar San Leonaird,,spring,,,,,,holy_well,,,,KK031-003001-,,,,,,,,,,Q558148,,,,,,,,,,,,,,,Q126454422,,
node,7416988427,52.3177986,-7.0682656,,,,St. Patrick's Well,,,Tobar Phádraig,,,,,,,,,,,,Large stone with water-filled indent on top of cairn.,,,,,,,,,2,IE:smr,,bullaun_stone,,,,,,,,,,,,,,Patrick's Knees,,,,,,,Gluin Phadruig,,stone,,,,,,holy_well,,,,KK043-011003-,,,,,,,,,,,,,,,,,,,,,,,,,Q126681001,File:Bullaun Stone - geograph.org.uk - 1694954.jpg,
node,7627043038,52.3113233,-7.3961258,,,,Tobar Chuain,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Toberquan,,,,,Q5202799,,,,spring,,,,,,holy_well,,,,WA003-051002,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7869869204,52.3516192,-7.7238887,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,no,,,,,,,,,,,Toberaheena Well,,,Toberaheena Well,,,,Tobar Thaoine,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,well,,,,Q126002299,Category:Toberaheena Well,
node,7926390758,53.1482825,-6.8979576,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,water_well,,Saint John's Well,,,,,Q40662,,,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8004610971,52.6651391,-7.8003775,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,TN041-064----,christian,,,,British War Office map,,,,,,,,,,,,,,,,,,,,,,
node,8077924781,53.0559889,-8.2035903,,,,Saint Columb's Well,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,St. Colum's Headache Well,,,,,Q236326,,,,spring,,,,,,holy_well,,,,TN006-003005-,christian,,,,,,,,,,,,,,,,,,,,,,headache,,,,
node,8077936376,53.0588462,-8.2063478,,,,Saint Augh's Well,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,well,,,,,,,,,,,,,,St. Augh's Eye Well,,,,,,,,,spring,,,,,,holy_well,,,,TN006-026----,christian,,,,British War office map,,,,,,,,,,,,,,,,,,,,,,
node,8144007565,55.1119215,-7.2201079,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,no,location is approximate,,,,,yes,,,,,,,,,,,,water_well,,Saint Patrick's Well,,,,,Q165479,,,,,,,,,,holy_well,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8147426954,53.3279165,-7.7514025,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,water_well,,,,,,,,,,,spring,,,,,,holy_well,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8235318731,52.5672147,-7.1011717,,,,Tobar Chiaráin,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Toberatoo,,,,,,,,,spring,,,,,,holy_well,,,,KK024-086,,,,,,,,"British War Office map, O'Kelly: Placenames p. 83",,,,,,,,,,,,,,,,,Q126456660,,
node,8241349516,51.9373867,-9.1659902,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Gobnait's Holy Well,,,,,Q5575577,,,,spring,,,,,,holy_well,,,,CO058-034009-,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8262896879,52.5205444,-6.7497763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Anne's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,OS 1st edition map,,,,,,,,,,,,,,,,,,,,,,
node,8278980324,52.4419089,-7.4021043,,,,Kiltrassy Well,,,,,,,,,,,,,,,,,,,,yes,yes,,,2,IE:smr,,,,,no,,,,,,,,,,,,,,Church Well,,,,Tobar an Teampaill,,spring,"Alt name is Kiltrassy well, despite it being in Oldcastle.",,,,,holy_well,,,,KK034-004003-,,,,,survey,local knowledge (landowner),,O'Kelly: Placenames p. 150,,,,2025-02-18,,https://skfb.ly/p9SDI,,,,,,,,,,,Q122303248,,
node,8278980341,52.4410859,-7.408839,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobernagloigín,,,,,,,,,spring,,,,,,holy_well,,,,KK034-003----,,,,,British War office map;local knowledge (landowners),,,O'Kelly: Placenames p. 150,,,,,,,,,,,,spring,,,,,Q126459109,,
node,8279946612,52.3475564,-7.0256207,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint James's Holy Well,,,,,Q43999,,Tobar Shan Shém,,spring,,,,,,holy_well,,,,KK041-029,,,,,British War office map;Bing,,,,,Q43999,,,,,,,,,,,well,,,,Q126461036,,
node,8280023083,52.507721,-7.0504285,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Kieran's Well,,,,,,,,,spring,,,,,,holy_well,,,,KK029-026,,,,,,,,,,,,,,,,,,,,,well,,,,Q126456399,,
node,8306191631,54.1350312,-6.4151907,yes,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,,,,,,,,,,,,,,,,,,St Moninna's Well,,,,,Q4301754,,Tobar Naoimh Blathnaid,,spring,,,,,,holy_well,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,Q15129947,,
node,8330517000,52.4341071,-6.5608415,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Holy Well,,,,,,,,,spring,,,,,,holy_well,,,,WX032-002----,christian,,,,British War Office map,,,,,,,,,,,,,,,,,,,,,,
node,8356108349,52.4048506,-6.879791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tobercarrigeen,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,British War Office map,,,,,,,,,,,,,,,,,,,,,,
node,8381726221,52.3759037,-6.8843347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,Byrne's Well,,,,,,,,,spring,,,,,,holy_well,,,,,,,,,British War Office map,,,,,,,,,,,,,,,,,,,,,,
node,8481126001,52.6560583,-7.1468339,permissive,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2,IE:smr,,yes,,,no,,,,,,,,,,,St. Colman's Well,,,,,Q2697141,,,,spring,,,,,,holy_well,,,,KK020-017006,christian,,,,British War Office map,,,,,,,2025-03-26,,,,,,,,,,,,,Q126448411,,
node,8489168178,51.6696104,-8.5302926,,,,,,,,,,,,,,,,,,roman_catholic,,,,,,,,,,,,,wayside_shrine,,,,,,,,,,,,,,Tobar Nuadhan,,,,,,,,,spring,,,,,,holy_well,,,,CO125-029----,christian,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8494440980,52.3488449,-7.2786871,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobernabrone,,,Well of the quern,,,,,,spring,,,,,,holy_well,,,,KK039-025001,,,,,British War office map,,,,,,,,,,,,,,,,,,,,Q126454746,,
node,8501644449,54.3911517,-7.0817151,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,approximate location from british war office map,,,,,,,,,,,,,,,,,,,Saint Patrick's Well,,,,,Q165479,en:Saint Patrick,,,spring,,,,,,holy_well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8512066590,52.3277874,-7.0324988,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Columb's Well,,,,,Q236326,,Tober na gColm,,spring,,,,,,holy_well,,,,KK044-008,,,,,O'Kelly Placenames p. 114,,,,,Q236326,,,,,,,,,,,,,,,Q126456648,,
node,8512077750,52.3693873,-7.0412334,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobermurry,,,,,,,Tobar Mhuire,,spring,,,,,,holy_well,,,,KK041-015001,,,,,British War office map,,,,,,,,,,,,,,,,,,,,Q126459695,,
node,8512090888,52.4072876,-7.0564867,,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,Strong gush of water surrounded by stone lining.,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Moling’s Well,,,,,Q4300418,,,,spring,,,,,,holy_well,,,,KK036-048001-,christian,,,,British War office map;O'Kelly's Placenames p. 117;survey,,,,,,,2025-03-05,,https://skfb.ly/puyvz,,,,,,,,,,,Q126487430,,
node,8512180854,52.5808431,-6.9330162,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Fiachre's Well,,,,,Q953927,,,,spring,,,,,,holy_well,,,,KK025-038003,christian,,,,,,,,,,,,,https://skfb.ly/oXCFZ,,,,,,,,,,,Q122258894,,
node,8512181825,52.3853719,-6.990694,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Tobar Fhionn­tain,,,Saint Fintan's Well,,Q3072671,,,,spring,,,,,,holy_well,,,,KK041-036,,,,,british War office map;O'Kelly's Placenames p. 123;British War office map,,,,,,,,,,,,,,,,,,,,Q126478162,,
node,8513439301,52.629354,-7.0093813,,,,,,,,,,place_of_worship,,,,,2024-06-14,,,roman_catholic,"In pasture, enclosed by a concrete wall with a gate to the Southeast. A concrete bench runs around the pond on the East, North and West. The well pond itself is enclosed by a wooden fence. To the South is a statue of the Virgin Mary which allegedly moved",in 1985. Other apparitions were seen there as well.,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,KK021-028,christian,,,,British war Office map;survey,,survey;oral history surveyed by mapper,,,,,,,,,,,,,,,,,,Q122258906,,
node,8513475323,52.4878237,-7.043742,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Holy Cross Well,,,,,Q380356,,,,spring,,,,,,holy_well,,,,KK033-010,,,,,British War Office map;O'Kelly's Placenames p. 80;survey,,,,,,,2024-09-10,,https://skfb.ly/pqHsP,,,,,,,,,,,Q126456468,,
node,8513574146,52.5411618,-6.9566958,,,,,,,,,,,,,,,,,,roman_catholic,"not signposted, looked dried out, even though the area around was very wet",,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Lady's Well,,,,,Q345,,,,spring,,,,,,holy_well,,,,KK029-018007,christian,,,,British War Office map;survey,,,,,,,2021-05-08,,https://skfb.ly/oWqOZ,place_of_worship,,,,,,,,,,Q126454844,"Category:Lady's Well, Graiguenamanagh",
node,8513589144,52.532326,-6.9545226,,,,,,,,,,place_of_worship,,,,,2024-05-31,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Michael's Well,,,,,Q45581,,,,spring,,,,,,holy_well,,,,CW024-028----,christian,,,,British War Office map,,,,,,,,,,,,,,,,,,,,Q126203841,,
node,8513597500,52.489246,-7.0681795,,,,,,,,,,,,,,,2023-02-13,yes,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Columkille’s Well,,,,,Q236326,,,,spring,"if gate is stuck, pls don't force it in, because it might destroy the carved stone on the right",,,,,holy_well,,,,KK032-017017,,,,,British War Office map;survey,,,,,Q236326,,,,https://skfb.ly/oMBVr,,,,,,,,,,,Q122262824,File:Inistioge Saint Columbkille's Well.png,
node,8513601451,52.5801749,-7.1019041,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint David's Well,,,,,Q331697,,,,spring,,,,,,holy_well,,,,KK024-072,,,,,British War Office map,,,,,,,,,,,,,,,,,,,,Q126478471,,
node,8513793048,52.5104802,-7.0698108,permissive,,,,,,,,,place_of_worship,,,,,,,,roman_catholic,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Michael's Well,,,,,Q45581,,,,spring,,,,,,holy_well,,,,KK028-066,christian,,,,British War office map,,,,,,,,,,,,,,,,,,,,Q126454954,,
node,8514820151,52.7990047,-7.4076444,,,,,,,,,,,,,,,,,,,"If there ever was a wall surrounding it, it's gone. It is now just a very muddy part of the field with nothing indicating any significance.",,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Brigid's Well,,,,,,,,,,,,,,,holy_well,,,,LA035-048,christian,,,,,,,,,Q80979,en:Brigid_of_Kildare,,,,place_of_worship,,spring,,,,,,,,,,
node,8515142213,52.5844592,-7.2929457,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Dallan's Well,,,,,Q1277655,,Tobar San Dalláin,,spring,,,,,,holy_well,,,,KK023-053003,,,,,British War Office map;O'kelly Placenames p. 175;OS 2nd edition map,,,,,,,,,,,,,,,,,,,,Q126445800,,
node,8515208074,52.5426666,-7.3038835,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,IE:smr,,,,,,,,,,,,,,,,Saint Brigid's Well,,,,,,,,,spring,,,,,,holy_well,,,,KK027-014,,,,,,,,,,,,,,,,,,,,,,,,,Q126454471,,
